city,neighbourhood,street,Area,Number of rooms,Floor,No. of floors,Building type,Heating system,Equipment,Building Energy Efficiency Class,Additional premises,Additional Equipment,Security,Nearest kindergarten,Nearest educational institution,Nearest shop,Public transport stop,crime,Price,Percent_Decrease,build_year,renovation_year,is_renovated,is_price_decreased,STREET,AVG_BIRTH_YEAR,TOTAL_CHILDREN,TOTAL_PEOPLE,TOTAL_DIVORCED,TOTAL_WIDOWED,TOTAL_MARRIED,TOTAL_SINGLE
Vilnius,Baltupiai,Baltupio g.,58.99,2,2,5,Brick,Central,Fully equipped,A,Storeroom Balcony Cellar,Washing machine Refrigerator Kitchen furniture Stove Bath,Code door lock,170.0,730.0,270.0,160.0,6,130000,,1996,1996.0,0,0,,,,,,,,
Vilnius,Senamiestis,Gedimino pr.,55.12,2,3,5,Brick,Central thermostat,Partially equipped,,Balcony,,Steel doors Guard Video surveillance Code door lock,510.0,140.0,70.0,90.0,12,308672,,2022,2022.0,0,0,Gedimino pr.,1978.9433962264152,29.0,53.0,6.0,2.0,26.0,19.0
Vilnius,Pilaitė,Tilžės g.,98.9,4,1,2,Brick,Gas,Partially equipped,,,,,470.0,470.0,720.0,640.0,4,192855,,2022,2022.0,0,0,Tilžės g.,1995.9761904761904,35.0,42.0,1.0,0.0,19.0,22.0
Vilnius,Pašilaičiai,Perkūnkiemio g.,80.0,3,5,12,Block house,Central thermostat,Fully equipped,,Balcony,Furniture Bath,Steel doors Code door lock,130.0,830.0,50.0,190.0,"52,80 €/month
~ 0,66 €/m²",160000,"2,4%",2007,2007.0,0,1,Perkūnkiemio g.,1992.8348851644942,2901.0,4833.0,392.0,69.0,1912.0,2460.0
Vilnius,Šnipiškės,Konstitucijos pr.,101.0,3,4,9,Monolithic,Central thermostat,Fully equipped,,,Conditioner,,320.0,110.0,280.0,90.0,"93,93 €/month
~ 0,93 €/m²",289000,"3,3%",2005,2005.0,0,1,Konstitucijos pr.,1987.3472668810289,286.0,622.0,39.0,14.0,275.0,294.0
Vilnius,Naujamiestis,Pamėnkalnio g.,90.32,3,2,4,Brick,Gas,Fully equipped,,Balcony Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock,240.0,310.0,280.0,150.0,23,310990,,2000,2000.0,0,0,Pamėnkalnio g.,1984.724336793541,371.0,867.0,89.0,31.0,330.0,417.0
Vilnius,Antakalnis,M. K. Paco g.,55.39,2,1,3,Brick,Gas,Fully equipped,B,Terrace,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Bath,Steel doors Alarm system Code door lock Video surveillance,290.0,380.0,710.0,220.0,2,253000,"0,8%",2022,2022.0,0,1,M. K. Paco g.,1981.0545454545454,80.0,275.0,11.0,11.0,93.0,160.0
Vilnius,Šnipiškės,Giedraičių g.,35.3,3,1,2,Wooden house,Gas,Fully equipped,,Storeroom Attic,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Fireplace Plastic pipes Shower,,80.0,380.0,230.0,210.0,19,109000,,1940,1940.0,0,0,,,,,,,,
Vilnius,Antakalnis,M. K. Paco g.,85.63,4,3,3,Brick,Gas,Fully equipped,B,Balcony,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Bath,Steel doors Alarm system Code door lock Video surveillance,310.0,370.0,690.0,220.0,2,419500,,2022,2022.0,0,0,M. K. Paco g.,1981.0545454545454,80.0,275.0,11.0,11.0,93.0,160.0
Vilnius,Santariškės,Bajorų kel.,80.0,3,4,7,Brick,Central thermostat,Fully equipped,,Storeroom Balcony Parking space Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Shower Bath,Steel doors Alarm system Code door lock Video surveillance,110.0,1400.0,200.0,140.0,1,235000,,2008,2008.0,0,0,,,,,,,,
Vilnius,Antakalnis,Sokiškių g.,75.0,3,2,2,Brick,Gas,Fully equipped,,Balcony Parking space Attic Closet,,,1600.0,1600.0,1300.0,120.0,0,187000,"1,6%",2022,2022.0,0,1,Sokiškių g.,1985.7857142857142,4.0,14.0,1.0,2.0,5.0,6.0
Vilnius,Pilaitė,Bitėnų g.,140.0,4,2,3,Brick,Central,Fully equipped,,,,,530.0,360.0,520.0,130.0,0,223000,,1995,1995.0,0,0,Bitėnų g.,1989.005424954792,478.0,1106.0,65.0,25.0,484.0,532.0
Vilnius,Pilaitė,Sidaronių g.,61.97,3,3,3,Brick,Central thermostat,Fully equipped,,,,,710.0,720.0,620.0,60.0,0,185000,,2023,2023.0,0,0,,,,,,,,
Vilnius,Burbiškės,Burbiškių g.,40.0,1,2,4,Block house,Electric,Fully equipped,,,,,720.0,640.0,740.0,960.0,1,185000,,2022,2022.0,0,0,,,,,,,,
Vilnius,Šiaurės miestelis,Žygio g.,50.83,2,2,3,Brick,Central,Fully equipped,,Storeroom Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Bath,Steel doors Alarm system Code door lock,260.0,400.0,260.0,280.0,12,175000,"2,8%",1940,1940.0,0,1,,,,,,,,
Vilnius,Pašilaičiai,Gabijos g.,66.8,2,8,9,Brick,Central,Fully equipped,,Balcony,Furniture Washing machine Bath,Steel doors Code door lock,310.0,510.0,30.0,80.0,"48,76 €/month
~ 0,73 €/m²",132000,"2,2%",2004,2004.0,0,1,Gabijos g.,1981.7732673267326,2284.0,6060.0,596.0,380.0,2549.0,2535.0
Vilnius,Senamiestis,Gynėjų g.,19.55,1,2,4,Brick,Central,Fully equipped,,,,,350.0,70.0,220.0,220.0,"23,26 €/month
~ 1,19 €/m²",80000,,1960,1960.0,0,0,,,,,,,,
Vilnius,Lazdynėliai,Lazdynėlių g.,43.5,2,2,4,Brick,Central thermostat,Fully equipped,A+,Terrace Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Fireplace Dish washer Shower Recuperation,Steel doors Code door lock Video surveillance,320.0,1600.0,220.0,190.0,"17,84 €/month
~ 0,41 €/m²",175000,,2019,2019.0,0,0,,,,,,,,
Vilnius,Lazdynai,Architektų g.,47.0,2,5,5,Block house,Central,Fully equipped,,Balcony Cellar,Washing machine Furniture Refrigerator Stove,Steel doors,520.0,110.0,250.0,120.0,"42,77 €/month
~ 0,91 €/m²",87900,,1971,1971.0,0,0,Architektų g.,1975.3807254434737,4095.0,15108.0,1935.0,1554.0,5920.0,5699.0
Vilnius,Pašilaičiai,Sviliškių g.,54.02,2,8,9,Brick,Central thermostat,Fully equipped,,Balcony Closet,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Bath,Steel doors,340.0,300.0,250.0,210.0,"28,63 €/month
~ 0,53 €/m²",166000,,2007,2007.0,0,0,Sviliškių g.,1991.0463286713286,641.0,1144.0,102.0,24.0,459.0,559.0
Vilnius,Žemieji Paneriai,Titnago g.,46.3,2,2,5,Brick,Electric,Fully equipped,,,Washing machine Furniture Kitchen furniture Stove Dish washer,Code door lock,1200.0,960.0,510.0,140.0,2,119900,,2022,2022.0,0,0,,,,,,,,
Vilnius,Pilaitė,Geryčių g.,135.0,5,2,2,Other,"Electric, sun energy",Fully equipped,A++,Terrace Parking space,Conditioner Floor heating system Plastic pipes Shower Bath Recuperation,Alarm system,1600.0,1500.0,740.0,490.0,0,385000,,2024,2024.0,0,0,Geryčių g.,1994.5,8.0,12.0,1.0,0.0,5.0,6.0
Vilnius,Pilaitė,Prūslaukių g.,135.0,5,2,2,Other,"Electric, sun energy",Fully equipped,A++,Storeroom Terrace Parking space,Conditioner Floor heating system Plastic pipes Shower Bath Recuperation,Alarm system,1600.0,1500.0,710.0,470.0,0,385000,,2024,2024.0,0,0,,,,,,,,
Vilnius,Lazdynai,Architektų g.,60.04,3,4,5,Block house,Central,Fully equipped,,Balcony Cellar,Furniture Kitchen furniture Shower,Steel doors Code door lock,360.0,200.0,330.0,210.0,"63,04 €/month
~ 1,05 €/m²",105000,,1971,1971.0,0,0,Architektų g.,1975.3807254434737,4095.0,15108.0,1935.0,1554.0,5920.0,5699.0
Vilnius,Naujininkai,Prūsų g.,46.3,2,1,2,Brick,"Gas, solid fuel",Not equipped,C,,Furniture,,320.0,280.0,300.0,90.0,9,74000,"5,1%",1940,1940.0,0,1,Prūsų g.,1973.8239316239317,117.0,585.0,117.0,60.0,183.0,225.0
Vilnius,Naujamiestis,Vytenio g.,62.7,2,4,4,Brick,Central,Fully equipped,,,Washing machine Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower,Steel doors Code door lock,130.0,290.0,360.0,190.0,17,198000,,1970,2011.0,1,0,Vytenio g.,1983.473136193253,542.0,2401.0,173.0,76.0,666.0,1486.0
Vilnius,Pilaitė,Sidaronių g.,51.44,2,2,3,Brick,Central thermostat,Fully equipped,,,,,710.0,720.0,620.0,60.0,0,160000,"2,4%",2022,2022.0,0,1,,,,,,,,
Vilnius,Antakalnis,Tverečiaus g.,130.0,5,6,6,Brick,Gas,Fully equipped,,,,,240.0,360.0,300.0,320.0,"170,30 €/month
~ 1,31 €/m²",285000,"1,7%",1996,1996.0,0,1,Tverečiaus g.,1974.0879689521346,218.0,773.0,110.0,93.0,258.0,312.0
Vilnius,Senamiestis,J. Jasinskio g.,57.0,2,3,4,Brick,Central,Fully equipped,,Storeroom Cellar Parking space Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Shower,Code door lock,350.0,160.0,240.0,90.0,9,222900,,1954,1954.0,0,0,,,,,,,,
Vilnius,Burbiškės,Bartų g.,57.1,3,1,3,Brick,Gas,Partially equipped,A+,Terrace,Washing machine Floor heating system Bath Recuperation,Steel doors Alarm system Video surveillance Code door lock,1300.0,1200.0,1200.0,,1,164000,,2025,2025.0,0,0,,,,,,,,
Vilnius,Burbiškės,Bartų g.,96.85,5,3,3,Brick,Gas,Partially equipped,A+,Terrace,Washing machine Floor heating system Bath Recuperation,Steel doors Alarm system Video surveillance Code door lock,1300.0,1200.0,1200.0,,1,312000,,2025,2025.0,0,0,,,,,,,,
Vilnius,Šeškinė,Buivydiškių g.,35.0,2,3,5,Brick,Central thermostat,Fully equipped,,,,,220.0,350.0,250.0,90.0,6,94000,,1986,2023.0,1,0,Buivydiškių g.,1976.6520894071914,533.0,2058.0,282.0,177.0,791.0,808.0
Vilnius,Viršuliškės,Viršilų g.,45.0,2,2,18,Monolithic,Central thermostat,Fully equipped,,Balcony,Shower Recuperation,Steel doors Code door lock Video surveillance,380.0,280.0,680.0,190.0,12,161000,,2023,2023.0,0,0,Viršilų g.,1989.967741935484,233.0,434.0,46.0,10.0,168.0,210.0
Vilnius,Viršuliškės,Viršilų g.,45.0,2,3,18,Monolithic,Central thermostat,Fully equipped,,Balcony Parking space,Conditioner Furniture Refrigerator Kitchen furniture Stove Dish washer Shower Recuperation,Steel doors Code door lock Video surveillance,380.0,280.0,680.0,190.0,12,172000,,2023,2023.0,0,0,Viršilų g.,1989.967741935484,233.0,434.0,46.0,10.0,168.0,210.0
Vilnius,Burbiškės,Bartų g.,70.46,4,2,3,Brick,Gas,Partially equipped,A+,Terrace,Washing machine Floor heating system Bath Recuperation,Steel doors Alarm system Video surveillance Code door lock,1300.0,1200.0,1200.0,,1,215000,,2024,2024.0,0,0,,,,,,,,
Vilnius,Burbiškės,Bartų g.,60.11,3,2,3,Brick,Gas,Partially equipped,A+,Terrace,Washing machine Floor heating system Bath Recuperation,Steel doors Alarm system Video surveillance Code door lock,1300.0,1200.0,1200.0,,1,185000,,2024,2024.0,0,0,,,,,,,,
Vilnius,Viršuliškės,Juozo Rutkausko g.,49.5,2,4,6,Monolithic,Central thermostat,Fully equipped,A+,Balcony,Conditioner Washing machine Refrigerator Stove Bath,Steel doors Alarm system Code door lock Video surveillance,240.0,600.0,390.0,130.0,7,195000,1%,2017,2017.0,0,1,Juozo Rutkausko g.,1991.094890510949,63.0,137.0,5.0,4.0,67.0,61.0
Vilnius,Viršuliškės,Buivydiškių g.,30.73,2,1,5,Brick,Central thermostat,Partially equipped,,Terrace,,Steel doors Code door lock,220.0,350.0,250.0,90.0,6,64000,,1986,2022.0,1,0,,,,,,,,
Vilnius,Senamiestis,Šv. Stepono g.,72.95,3,3,3,Brick,Electric,Fully equipped,,Storeroom Parking space Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Shower Bath,Steel doors Code door lock,90.0,140.0,140.0,180.0,43,275000,,1940,1940.0,0,0,Šv. Stepono g.,1984.459826946848,613.0,1618.0,169.0,62.0,544.0,843.0
Vilnius,Žvėrynas,Paribio g.,22.11,1,3,7,Monolithic,Central thermostat,Partially equipped,A+,Balcony,Recuperation,Code door lock Video surveillance,150.0,300.0,490.0,420.0,3,97500,,2024,2024.0,0,0,Paribio g.,1981.5409523809524,398.0,1050.0,93.0,69.0,418.0,470.0
Vilnius,Užupis,Aukštaičių g.,49.6,2,1,4,Brick,Central thermostat,Fully equipped,,Terrace,Conditioner Washing machine Refrigerator Floor heating system Kitchen furniture Stove Dish washer Bath Recuperation,Steel doors Video surveillance,650.0,500.0,290.0,40.0,6,365106,,2024,2024.0,0,0,,,,,,,,
Vilnius,Fabijoniškės,Fabijoniškių g.,40.0,1,5,5,Block house,Central,Fully equipped,,Storeroom Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,280.0,380.0,120.0,210.0,"44,80 €/month
~ 1,12 €/m²",97000,,1988,1988.0,0,0,Fabijoniškių g.,1980.276953381484,2665.0,7615.0,802.0,475.0,3346.0,2992.0
Vilnius,Fabijoniškės,S. Stanevičiaus g.,62.0,3,1,5,Block house,Central,Fully equipped,,Storeroom Balcony Cellar Parking space Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,360.0,270.0,390.0,440.0,6,115000,"2,5%",1989,1989.0,0,1,S. Stanevičiaus g.,1977.50859030837,2761.0,9080.0,992.0,606.0,4054.0,3428.0
Vilnius,Pašilaičiai,Perkūnkiemio g.,42.26,1,3,9,Brick,Central thermostat,Fully equipped,,,,,90.0,830.0,390.0,120.0,"21,55 €/month
~ 0,51 €/m²",104900,,2007,2007.0,0,0,Perkūnkiemio g.,1992.8348851644942,2901.0,4833.0,392.0,69.0,1912.0,2460.0
Vilnius,Senamiestis,Pylimo g.,26.0,2,1,4,Brick,Central thermostat,Fully equipped,,,Shower,,240.0,220.0,60.0,70.0,"17,94 €/month
~ 0,69 €/m²",164000,,2015,2015.0,0,0,Pylimo g.,1982.7723387723388,492.0,1287.0,128.0,61.0,480.0,618.0
Vilnius,Lazdynėliai,Jonažolių g.,96.17,4,5,6,Brick,Central,Fully equipped,,Balcony Sauna,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower Bath,Steel doors Code door lock,310.0,510.0,260.0,110.0,"63,47 €/month
~ 0,66 €/m²",265000,"1,9%",2007,2007.0,0,1,,,,,,,,
Vilnius,Naujamiestis,Mindaugo g.,46.23,2,3,4,Brick,Central thermostat,Fully equipped,,,,,530.0,370.0,300.0,250.0,"26,35 €/month
~ 0,57 €/m²",172000,,2011,2011.0,0,0,Mindaugo g.,1987.4731567644953,551.0,1397.0,110.0,46.0,530.0,711.0
Vilnius,Šnipiškės,Kintų g.,49.65,2,3,3,Brick,Gas,Partially equipped,A++,,,,230.0,400.0,420.0,150.0,15,208530,,1957,1957.0,0,0,,,,,,,,
Vilnius,Naujoji Vilnia,Pramonės g.,22.0,1,5,5,Block house,Electric,Fully equipped,,Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Shower,Steel doors Code door lock,1000.0,1200.0,1200.0,170.0,1,37900,"0,3%",1972,2020.0,1,1,Pramonės g.,1981.2234432234432,186.0,546.0,72.0,43.0,183.0,248.0
Vilnius,Baltupiai,Didlaukio g.,61.19,3,4,5,Block house,Central thermostat,Fully equipped,,,,,200.0,220.0,340.0,210.0,6,177000,"3,3%",1978,2016.0,1,1,,,,,,,,
Vilnius,Antakalnis,Antakalnio g.,54.32,3,4,5,Brick,Central,Fully equipped,,,,,160.0,440.0,30.0,250.0,"69,53 €/month
~ 1,28 €/m²",125000,"3,8%",1965,1965.0,0,1,Antakalnio g.,1975.7874720357943,1212.0,4470.0,623.0,406.0,1601.0,1840.0
Vilnius,Senamiestis,Subačiaus g.,78.66,3,2,3,Brick,Central thermostat,Fully equipped,,,,,290.0,190.0,340.0,190.0,23,430000,"2,3%",2006,2006.0,0,1,Subačiaus g.,1982.77539223782,467.0,1211.0,143.0,63.0,464.0,541.0
Vilnius,Žirmūnai,M. Katkaus g.,48.0,2,7,7,Block house,Central thermostat,Fully equipped,,Balcony,Furniture Conditioner Washing machine Kitchen furniture Stove Dish washer Bath Recuperation,Steel doors Code door lock,160.0,240.0,240.0,100.0,20,205000,,2020,2020.0,0,0,M. Katkaus g.,1987.781308411215,222.0,535.0,49.0,9.0,213.0,264.0
Vilnius,Senamiestis,Sodų g.,50.0,2,2,4,Brick,Aerothermal,Fully equipped,,Parking space,Furniture,,190.0,70.0,20.0,80.0,47,178000,,1940,2020.0,1,0,Sodų g.,1985.381074168798,146.0,391.0,31.0,24.0,156.0,180.0
Vilnius,Rasos,Stepono Batoro g.,57.22,3,2,3,Monolithic,Geothermal,Partially equipped,A++,Balcony,Floor heating system,Steel doors,290.0,660.0,610.0,40.0,0,232300,"5,8%",2023,2023.0,0,1,Stepono Batoro g.,1980.6502057613168,88.0,243.0,38.0,10.0,102.0,93.0
Vilnius,Rasos,Stepono Batoro g.,68.72,3,3,3,Monolithic,Geothermal,Partially equipped,A++,Balcony,Floor heating system,Steel doors Alarm system Code door lock Video surveillance,290.0,660.0,610.0,40.0,0,280900,"3,9%",2023,2023.0,0,1,Stepono Batoro g.,1980.6502057613168,88.0,243.0,38.0,10.0,102.0,93.0
Vilnius,Rasos,Stepono Batoro g.,63.09,3,2,3,Monolithic,Geothermal,Partially equipped,A++,Balcony Parking space,Floor heating system,Steel doors Alarm system Code door lock Video surveillance,290.0,660.0,610.0,40.0,0,231900,"9,4%",2023,2023.0,0,1,Stepono Batoro g.,1980.6502057613168,88.0,243.0,38.0,10.0,102.0,93.0
Vilnius,Lazdynėliai,Lazdynėlių g.,45.6,2,3,4,Brick,Central thermostat,Fully equipped,A,Balcony Parking space,Washing machine Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Bath Recuperation,Steel doors Code door lock Video surveillance,330.0,1600.0,220.0,200.0,"20,06 €/month
~ 0,44 €/m²",176000,,2021,2021.0,0,0,,,,,,,,
Vilnius,Antakalnis,Antakalnio g.,87.18,3,5,5,Brick,Central,Fully equipped,,Balcony Cellar,,,320.0,390.0,230.0,160.0,"131,64 €/month
~ 1,51 €/m²",219000,,1965,1965.0,0,0,Antakalnio g.,1975.7874720357943,1212.0,4470.0,623.0,406.0,1601.0,1840.0
Vilnius,Rasos,Stepono Batoro g.,82.39,4,3,3,Monolithic,Geothermal,Partially equipped,A++,Storeroom Balcony Parking space Closet,,Steel doors Code door lock,290.0,660.0,610.0,40.0,0,336900,"6,4%",2023,2023.0,0,1,Stepono Batoro g.,1980.6502057613168,88.0,243.0,38.0,10.0,102.0,93.0
Vilnius,Pilaitė,I. Kanto al.,35.68,1,5,5,Block house,Central,Fully equipped,,Balcony Cellar,Conditioner Kitchen furniture Stove Bath,Code door lock,110.0,210.0,90.0,310.0,9,84000,,1992,1992.0,0,0,I. Kanto al.,1980.7820206841686,851.0,2514.0,260.0,131.0,1098.0,1025.0
Vilnius,Šeškinė,Paberžės g.,65.79,3,4,9,Block house,Central,Fully equipped,,Balcony Cellar,Dish washer Bath,Steel doors,90.0,260.0,330.0,130.0,9,129000,"2,3%",1981,1981.0,0,1,Paberžės g.,1975.8404312668463,506.0,1855.0,238.0,178.0,763.0,676.0
Vilnius,Naujamiestis,Kauno g.,17.0,2,3,4,Brick,Electric,Fully equipped,,,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Shower,Steel doors,460.0,270.0,110.0,70.0,13,75000,,1955,2016.0,1,0,Kauno g.,1985.188351920694,248.0,807.0,70.0,28.0,282.0,427.0
Vilnius,Paupys,Paupio g.,29.5,2,2,4,Brick,Central thermostat,Fully equipped,,,,,500.0,410.0,210.0,100.0,"19,18 €/month
~ 0,65 €/m²",179900,,2021,2021.0,0,0,,,,,,,,
Vilnius,Žirmūnai,Riterių g.,40.52,2,4,8,Block house,Central thermostat,Fully equipped,,,,,310.0,560.0,480.0,110.0,6,169000,"2,3%",2023,2023.0,0,1,,,,,,,,
Vilnius,Naujamiestis,Savanorių pr.,45.0,3,4,5,Block house,Central,Fully equipped,,,,,290.0,260.0,120.0,110.0,"44,10 €/month
~ 0,98 €/m²",138000,"1,4%",1962,1962.0,0,1,Savanorių pr.,1986.9210337401291,649.0,1393.0,87.0,34.0,603.0,669.0
Vilnius,Žvėrynas,Stirnų g.,46.54,2,2,5,Brick,Central,Fully equipped,A+,,,,190.0,430.0,390.0,300.0,"17,69 €/month
~ 0,38 €/m²",234000,,2018,2018.0,0,0,Stirnų g.,1991.2179104477611,339.0,670.0,42.0,18.0,270.0,340.0
Vilnius,Lazdynai,Architektų g.,63.82,3,1,9,Block house,Central,Fully equipped,,,,,180.0,200.0,220.0,80.0,"74,67 €/month
~ 1,17 €/m²",150000,,1969,1969.0,0,0,Architektų g.,1975.3807254434737,4095.0,15108.0,1935.0,1554.0,5920.0,5699.0
Vilnius,Žemieji Paneriai,Savanorių pr.,33.46,2,4,5,Brick,Central,Fully equipped,,Cellar Closet,Furniture Washing machine,Code door lock,1600.0,530.0,110.0,60.0,"37,48 €/month
~ 1,12 €/m²",72000,,1976,1976.0,0,0,,,,,,,,
Vilnius,Senamiestis,Pamėnkalnio g.,130.0,5,5,5,Brick,Other,Not equipped,,,,,180.0,350.0,220.0,100.0,25,107000,,1940,1940.0,0,0,,,,,,,,
Vilnius,Šnipiškės,Giedraičių g.,142.24,4,1,5,Brick,Central,Fully equipped,,Sauna,Furniture Kitchen furniture Shower,Steel doors,310.0,310.0,10.0,300.0,"169,27 €/month
~ 1,19 €/m²",139000,,1972,1972.0,0,0,,,,,,,,
Vilnius,Šiaurės miestelis,Žygio g.,55.35,2,4,9,Brick,Central thermostat,Fully equipped,,Balcony Parking space,Conditioner Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,110.0,440.0,80.0,190.0,"44,28 €/month
~ 0,80 €/m²",165000,"2,4%",2009,2009.0,0,1,,,,,,,,
Vilnius,Paupys,Aukštaičių g.,62.06,3,1,3,Brick,Central thermostat,Fully equipped,A,Terrace,Washing machine Furniture Floor heating system Kitchen furniture Stove Dish washer Bath Recuperation,Steel doors Alarm system Code door lock Video surveillance,210.0,340.0,220.0,130.0,"39,10 €/month
~ 0,63 €/m²",385000,,2020,2020.0,0,0,,,,,,,,
Vilnius,Šnipiškės,Utenos g.,32.02,2,2,2,Block house,"Electric, solid fuel",Fully equipped,,Storeroom Parking space Attic,,,280.0,570.0,440.0,270.0,10,78000,,1940,2010.0,1,0,Utenos g.,1972.85,13.0,60.0,7.0,7.0,30.0,16.0
Vilnius,Naujamiestis,Algirdo g.,132.16,1,3,3,Brick,Other,Not equipped,,,,,670.0,540.0,250.0,230.0,14,105728,,1940,1940.0,0,0,Algirdo g.,1978.9120481927712,516.0,1660.0,232.0,118.0,572.0,738.0
Vilnius,Fabijoniškės,S. Stanevičiaus g.,81.15,4,8,11,Monolithic,Central,Fully equipped,,Storeroom Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Bath,Steel doors Code door lock,150.0,240.0,130.0,60.0,8,187000,,1992,1992.0,0,0,S. Stanevičiaus g.,1977.50859030837,2761.0,9080.0,992.0,606.0,4054.0,3428.0
Vilnius,Šnipiškės,Šatrijos g.,48.39,2,6,6,Brick,Central thermostat,Partially equipped,,Balcony Storeroom,,Steel doors Video surveillance Code door lock,140.0,350.0,370.0,90.0,9,205000,,2023,2023.0,0,0,Šatrijos g.,1989.202380952381,23.0,84.0,4.0,0.0,24.0,56.0
Vilnius,Santariškės,Mykolo Marcinkevičiaus g.,96.0,4,4,6,Brick,Central thermostat,Fully equipped,,,,,610.0,630.0,400.0,180.0,2,239900,,2000,2000.0,0,0,,,,,,,,
Vilnius,Viršuliškės,Viršuliškių g.,52.0,2,1,12,Block house,Central,Fully equipped,,,,,190.0,500.0,190.0,280.0,"64,48 €/month
~ 1,24 €/m²",131000,"1,1%",1978,1978.0,0,1,Viršuliškių g.,1975.7553257755076,2239.0,8027.0,1024.0,849.0,3150.0,3004.0
Vilnius,Naujamiestis,Mindaugo g.,50.0,2,2,3,Brick,Electric,Fully equipped,,Storeroom Balcony Cellar,Washing machine Refrigerator Kitchen furniture Stove Dish washer Shower,Code door lock,110.0,120.0,200.0,400.0,32,259900,"3,7%",1945,1945.0,0,1,Mindaugo g.,1987.4731567644953,551.0,1397.0,110.0,46.0,530.0,711.0
Vilnius,Justiniškės,Rygos g.,79.64,3,4,8,Brick,Central thermostat,Fully equipped,,Balcony,Bath,Steel doors Code door lock,180.0,360.0,110.0,210.0,9,175000,,2023,2023.0,0,0,Rygos g.,1978.1837837837838,1073.0,3515.0,400.0,291.0,1491.0,1333.0
Vilnius,Pilaitė,Priegliaus g.,77.47,3,4,6,Brick,Central thermostat,Fully equipped,,Storeroom Balcony Terrace Parking space,,Steel doors,180.0,180.0,210.0,310.0,"60,43 €/month
~ 0,78 €/m²",196900,"1,5%",2008,2008.0,0,1,Priegliaus g.,1991.2707581227437,468.0,831.0,67.0,23.0,355.0,386.0
Vilnius,Žvėrynas,Lapių g.,46.0,2,3,4,Brick,Central thermostat,Fully equipped,A+,,Furniture Conditioner Washing machine Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Recuperation,Steel doors Alarm system Video surveillance Code door lock,90.0,250.0,100.0,110.0,3,249000,,2023,2023.0,0,0,Lapių g.,1994.5869565217392,34.0,46.0,1.0,1.0,18.0,26.0
Vilnius,Pašilaičiai,Perkūnkiemio g.,35.66,2,1,12,Block house,Central,Fully equipped,,Terrace,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,210.0,840.0,140.0,130.0,"19,97 €/month
~ 0,56 €/m²",135000,,2023,2023.0,0,0,Perkūnkiemio g.,1992.8348851644942,2901.0,4833.0,392.0,69.0,1912.0,2460.0
